"","1","2"
"个个",0,6.45999005161532e-06
"个工作日内",0,6.45999005161532e-06
"个基",0,6.45999005161532e-06
"个例",0,1.29199801032306e-05
"个人财产",0,6.45999005161532e-06
"个人所得税",0,6.45999005161532e-06
"个人征信系统",0,6.45999005161532e-06
"个人主义",0,6.45999005161532e-06
"个税",0,2.58399602064613e-05
"个位数",0,2.58399602064613e-05
"个性",0,6.45999005161532e-06
"个性化",0,2.58399602064613e-05
"个月",0,1.29199801032306e-05
"各店",0,6.45999005161532e-06
"各方对",0,6.45999005161532e-06
"各房",0,6.45999005161532e-06
"各个环节",0,1.29199801032306e-05
"各个领域",0,1.9379970154846e-05
"各级",0,1.29199801032306e-05
"各捐",0,6.45999005161532e-06
"各类商品",0,6.45999005161532e-06
"各路",0,6.45999005161532e-06
"各派",0,6.45999005161532e-06
"各色",0,6.45999005161532e-06
"各式",0,6.45999005161532e-06
"各显神通",0,6.45999005161532e-06
"各项资产",0,6.45999005161532e-06
"各有",0,6.45999005161532e-06
"给钱",0,1.29199801032306e-05
"根本原因",0,6.45999005161532e-06
"根基",0,1.29199801032306e-05
"跟元胜",0,6.45999005161532e-06
"更大程度",0,6.45999005161532e-06
"更迭",0,6.45999005161532e-06
"更多地",0,1.29199801032306e-05
"更多会",0,6.45999005161532e-06
"更多是",0,1.9379970154846e-05
"更广",0,1.29199801032306e-05
"更何况",0,1.9379970154846e-05
"更见",0,6.45999005161532e-06
"更近",0,6.45999005161532e-06
"更具",0,1.29199801032306e-05
"更少",0,6.45999005161532e-06
"更胜一筹",0,6.45999005161532e-06
"更是如此",0,6.45999005161532e-06
"更受",0,1.29199801032306e-05
"更为丰富",0,6.45999005161532e-06
"更为明显",0,6.45999005161532e-06
"更显",0,1.29199801032306e-05
"更想",0,6.45999005161532e-06
"更易",0,6.45999005161532e-06
"更有吸引力",0,6.45999005161532e-06
"更远",0,6.45999005161532e-06
"梗概",0,6.45999005161532e-06
"工程规划",0,6.45999005161532e-06
"工程技术",0,1.29199801032306e-05
"工夫",0,6.45999005161532e-06
"工会",0,6.45999005161532e-06
"工匠",0,1.29199801032306e-05
"工贸",0,6.45999005161532e-06
"工农中建",0,6.45999005161532e-06
"工牌",0,6.45999005161532e-06
"工商",0,3.87599403096919e-05
"工商界",0,6.45999005161532e-06
"工商业",0,1.29199801032306e-05
"工商总局",0,6.45999005161532e-06
"工时",0,6.45999005161532e-06
"工信委",0,6.45999005161532e-06
"工序",0,6.45999005161532e-06
"工业制品",0,6.45999005161532e-06
"工众昊荣",0,6.45999005161532e-06
"工资上涨",0,6.45999005161532e-06
"工作量",0,6.45999005161532e-06
"工作者",0,1.9379970154846e-05
"攻城",0,1.29199801032306e-05
"攻防",0,6.45999005161532e-06
"攻关",0,6.45999005161532e-06
"攻击",0,6.45999005161532e-06
"攻坚",0,1.9379970154846e-05
"攻破",0,3.87599403096919e-05
"攻守",0,6.45999005161532e-06
"功课",0,6.45999005161532e-06
"功名",0,6.45999005161532e-06
"功能测试",0,6.45999005161532e-06
"功能主义",0,6.45999005161532e-06
"功用",0,1.29199801032306e-05
"恭喜",0,6.45999005161532e-06
"恭喜发财",0,6.45999005161532e-06
"供不应求",0,1.29199801032306e-05
"供电",0,1.29199801032306e-05
"供货",0,1.29199801032306e-05
"供货商",0,6.45999005161532e-06
"供暖",0,6.45999005161532e-06
"供气",0,6.45999005161532e-06
"供求平衡",0,2.58399602064613e-05
"供述",0,1.9379970154846e-05
"供水",0,1.29199801032306e-05
"供应地",0,6.45999005161532e-06
"供应链",0,4.52199303613072e-05
"供应量",0,1.29199801032306e-05
"供应偏紧",0,1.29199801032306e-05
"供中",0,1.29199801032306e-05
"公安部",0,1.29199801032306e-05
"公安分局",0,6.45999005161532e-06
"公安机关",0,1.29199801032306e-05
"公报",0,1.29199801032306e-05
"公敌",0,6.45999005161532e-06
"公告日",0,6.45999005161532e-06
"公共卫生",0,1.29199801032306e-05
"公关部",0,6.45999005161532e-06
"公海自由",0,6.45999005161532e-06
"公斤",0,1.9379970154846e-05
"公开发售",0,1.9379970154846e-05
"公开挂牌",0,6.45999005161532e-06
"公开批评",0,6.45999005161532e-06
"公开谴责",0,6.45999005161532e-06
"公款",0,1.29199801032306e-05
"公立医院",0,1.29199801032306e-05
"公链",0,2.58399602064613e-05
"公路",0,3.22999502580766e-05
"公民",0,1.9379970154846e-05
"公然",0,6.45999005161532e-06
"公司法",0,4.52199303613072e-05
"公司估计",0,6.45999005161532e-06
"公司股价",0,3.87599403096919e-05
"公司价值",0,6.45999005161532e-06
"公司目前",0,6.45999005161532e-06
"公司业绩",0,1.29199801032306e-05
"公司章程",0,6.45999005161532e-06
"公务员",0,6.45999005161532e-06
"公有制",0,6.45999005161532e-06
"公元前",0,6.45999005161532e-06
"公园",0,1.29199801032306e-05
"公正无私",0,6.45999005161532e-06
"公证",0,6.45999005161532e-06
"拱门",0,6.45999005161532e-06
"贡等",0,1.29199801032306e-05
"贡献者",0,6.45999005161532e-06
"共处",0,6.45999005161532e-06
"共存",0,6.45999005161532e-06
"共度",0,6.45999005161532e-06
"共和",0,6.45999005161532e-06
"共和党",0,3.22999502580766e-05
"共和党人",0,2.58399602064613e-05
"共获",0,6.45999005161532e-06
"共同出资",0,1.29199801032306e-05
"共同犯罪",0,6.45999005161532e-06
"共同行动",0,6.45999005161532e-06
"共应",0,6.45999005161532e-06
"共赢",0,6.45999005161532e-06
"共重",0,6.45999005161532e-06
"勾当",0,6.45999005161532e-06
"勾勒",0,6.45999005161532e-06
"苟延残喘",0,6.45999005161532e-06
"构成威胁",0,6.45999005161532e-06
"构思",0,6.45999005161532e-06
"构想",0,1.9379970154846e-05
"购回",0,6.45999005161532e-06
"购入",0,1.9379970154846e-05
"购物",0,1.9379970154846e-05
"购物车",0,6.45999005161532e-06
"购物单",0,2.58399602064613e-05
"购物中心",0,1.29199801032306e-05
"购置",0,2.58399602064613e-05
"购置税",0,1.29199801032306e-05
"辜负",0,6.45999005161532e-06
"估值合理",0,6.45999005161532e-06
"孤立主义",0,5.16799204129226e-05
"鼓吹",0,6.45999005161532e-06
"古巴",0,6.45999005161532e-06
"古代",0,1.29199801032306e-05
"古典",0,1.29199801032306e-05
"古典名著",0,6.45999005161532e-06
"古惑仔",0,3.22999502580766e-05
"古今",0,6.45999005161532e-06
"古井",0,1.29199801032306e-05
"古柯",0,6.45999005161532e-06
"古柯叶",0,1.29199801032306e-05
"古老",0,6.45999005161532e-06
"古希腊",0,1.29199801032306e-05
"骨干",0,1.29199801032306e-05
"骨子里",0,6.45999005161532e-06
"谷歌",0,1.9379970154846e-05
"谷梁",0,4.52199303613072e-05
"股从",0,6.45999005161532e-06
"股从点",0,6.45999005161532e-06
"股点",0,6.45999005161532e-06
"股东大会决议",0,6.45999005161532e-06
"股份回购",0,3.87599403096919e-05
"股份制银行",0,1.29199801032306e-05
"股改",0,6.45999005161532e-06
"股后",0,6.45999005161532e-06
"股及",0,1.29199801032306e-05
"股价上涨",0,6.45999005161532e-06
"股价下跌",0,1.29199801032306e-05
"股价指数",0,6.45999005161532e-06
"股金",0,6.45999005161532e-06
"股就会",0,6.45999005161532e-06
"股民",0,6.45999005161532e-06
"股票基金",0,2.58399602064613e-05
"股票价格",0,6.45999005161532e-06
"股票交易",0,6.45999005161532e-06
"股票配置",0,6.45999005161532e-06
"股票评级",0,1.29199801032306e-05
"股票投资",0,1.9379970154846e-05
"股去",0,6.45999005161532e-06
"股权结构",0,6.45999005161532e-06
"股权投资",0,3.87599403096919e-05
"股三大",0,6.45999005161532e-06
"股是",0,1.9379970154846e-05
"股市走势",0,6.45999005161532e-06
"股已",0,1.29199801032306e-05
"股灾",0,1.29199801032306e-05
"股在",0,2.58399602064613e-05
"股中",0,6.45999005161532e-06
"故宫博物院",0,1.29199801032306e-05
"故去",0,6.45999005161532e-06
"故人",0,2.58399602064613e-05
"故事性",0,6.45999005161532e-06
"故乡",0,6.45999005161532e-06
"故障",0,1.29199801032306e-05
"顾及",0,6.45999005161532e-06
"顾忌",0,1.29199801032306e-05
"顾虑",0,1.29199801032306e-05
"顾名思义",0,1.29199801032306e-05
"固定资产投资",0,5.81399104645379e-05
"固收类",0,6.45999005161532e-06
"固态",0,1.29199801032306e-05
"固投",0,6.45999005161532e-06
"固执",0,6.45999005161532e-06
"雇人",0,6.45999005161532e-06
"雇佣",0,6.45999005161532e-06
"雇员",0,1.9379970154846e-05
"雇主",0,4.52199303613072e-05
"瓜果",0,1.29199801032306e-05
"寡头",0,1.29199801032306e-05
"寡头政治",0,6.45999005161532e-06
"挂号",0,1.29199801032306e-05
"挂机",0,6.45999005161532e-06
"挂帅",0,3.22999502580766e-05
"挂账",0,1.29199801032306e-05
"怪异",0,1.29199801032306e-05
"关护",0,4.52199303613072e-05
"关怀",0,6.45999005161532e-06
"关键词",0,1.29199801032306e-05
"关键技术",0,1.29199801032306e-05
"关键所在",0,1.29199801032306e-05
"关键在于",0,1.29199801032306e-05
"关键作用",0,1.29199801032306e-05
"关健",0,6.45999005161532e-06
"关卡",0,1.9379970154846e-05
"关联度较高",0,6.45999005161532e-06
"关联方",0,1.29199801032306e-05
"关联人",0,6.45999005161532e-06
"关联性",0,6.45999005161532e-06
"关贸总协定",0,1.29199801032306e-05
"关切",0,6.45999005161532e-06
"关税壁垒",0,3.87599403096919e-05
"关头",0,1.9379970154846e-05
"关系不大",0,6.45999005161532e-06
"关系紧张",0,1.29199801032306e-05
"关于调整",0,6.45999005161532e-06
"关中",0,6.45999005161532e-06
"官博",0,6.45999005161532e-06
"官场",0,1.29199801032306e-05
"官方版",0,1.29199801032306e-05
"官方网站",0,6.45999005161532e-06
"官僚主义",0,6.45999005161532e-06
"官媒",0,6.45999005161532e-06
"官气",0,1.9379970154846e-05
"官司",0,1.9379970154846e-05
"官网",0,6.45999005161532e-05
"冠军",0,6.45999005161532e-06
"观测",0,6.45999005161532e-06
"观察点",0,2.58399602064613e-05
"观察员",0,6.45999005161532e-06
"观察者",0,6.45999005161532e-06
"观感",0,6.45999005161532e-06
"观看",0,6.45999005161532e-06
"管点",0,6.45999005161532e-06
"管家",0,6.45999005161532e-06
"管廊",0,6.45999005161532e-06
"管理成本",0,6.45999005161532e-06
"管理费",0,1.9379970154846e-05
"管理机构",0,6.45999005161532e-06
"管理局",0,6.45999005161532e-06
"管理权限",0,6.45999005161532e-06
"管理职责",0,6.45999005161532e-06
"管理中心",0,6.45999005161532e-06
"管清友",0,6.45999005161532e-06
"管网",0,2.58399602064613e-05
"管委会",0,1.29199801032306e-05
"管线",0,6.45999005161532e-06
"管业",0,6.45999005161532e-06
"管一",0,6.45999005161532e-06
"管制",0,3.87599403096919e-05
"管住",0,6.45999005161532e-06
"罐上",0,6.45999005161532e-06
"罐线",0,6.45999005161532e-06
"灌木丛",0,6.45999005161532e-06
"贯彻",0,1.9379970154846e-05
"贯彻落实",0,6.45999005161532e-06
"光彩",0,1.29199801032306e-05
"光电",0,1.29199801032306e-05
"光华",0,6.45999005161532e-06
"光鉴",0,6.45999005161532e-06
"光靠",0,6.45999005161532e-06
"光路",0,1.29199801032306e-05
"光芒",0,6.45999005161532e-06
"光芒四射",0,6.45999005161532e-06
"光拿着",0,6.45999005161532e-06
"光荣",0,6.45999005161532e-06
"广播",0,6.45999005161532e-06
"广播电视",0,6.45999005161532e-06
"广场",0,1.29199801032306e-05
"广大投资者",0,2.58399602064613e-05
"广电总局",0,1.29199801032306e-05
"广东地区",0,2.58399602064613e-05
"广度",0,6.45999005161532e-06
"广积粮",0,6.45999005161532e-06
"广联达",0,6.45999005161532e-06
"广深",0,6.45999005161532e-06
"广为流传",0,6.45999005161532e-06
"广芯",0,6.45999005161532e-06
"广药",0,6.45999005161532e-06
"广州地区",0,6.45999005161532e-06
"广州日报",0,1.9379970154846e-05
"广州市",0,6.45999005161532e-06
"规格",0,6.45999005161532e-06
"规划师",0,6.45999005161532e-06
"规模较",0,1.29199801032306e-05
"规模效应",0,6.45999005161532e-06
"规上",0,6.45999005161532e-06
"规下",0,6.45999005161532e-06
"规整",0,6.45999005161532e-06
"规中",0,6.45999005161532e-06
"归本",0,6.45999005161532e-06
"归村",0,6.45999005161532e-06
"归功于",0,2.58399602064613e-05
"归还",0,1.29199801032306e-05
"归集",0,1.29199801032306e-05
"归咎于",0,1.29199801032306e-05
"归来",0,1.9379970154846e-05
"归零",0,1.29199801032306e-05
"归宿",0,6.45999005161532e-06
"归为",0,6.45999005161532e-06
"归位",0,6.45999005161532e-06
"归因于",0,2.58399602064613e-05
"轨道交通",0,2.58399602064613e-05
"轨后",0,1.29199801032306e-05
"轨均",0,1.29199801032306e-05
"轨稍",0,6.45999005161532e-06
"轨收出",0,6.45999005161532e-06
"轨在",0,1.9379970154846e-05
"贵不贵",0,1.29199801032306e-05
"贵银业",0,6.45999005161532e-06
"贵重",0,6.45999005161532e-06
"贵重物品",0,6.45999005161532e-06
"贵州",0,0.000174419731393614
"贵州茅台",0,7.75198806193839e-05
"贵州省",0,6.45999005161532e-05
"滚成",0,6.45999005161532e-06
"滚雪球",0,6.45999005161532e-06
"郭敬明",0,1.9379970154846e-05
"郭香莲",0,6.45999005161532e-06
"郭益",0,6.45999005161532e-06
"国别",0,6.45999005161532e-06
"国宾",0,5.16799204129226e-05
"国产化",0,6.45999005161532e-06
"国储",0,6.45999005161532e-06
"国防部",0,6.45999005161532e-06
"国防科技大学",0,6.45999005161532e-06
"国富",0,6.45999005161532e-06
"国海良时",0,6.45999005161532e-06
"国华",0,6.45999005161532e-06
"国会山",0,6.45999005161532e-06
"国会议员",0,6.45999005161532e-06
"国际比较",0,6.45999005161532e-06
"国际法",0,6.45999005161532e-06
"国际货币",0,6.45999005161532e-06
"国际结算",0,6.45999005161532e-06
"国际金融报",0,4.52199303613072e-05
"国际局势",0,6.45999005161532e-06
"国际联盟",0,0.00010981983087746
"国际品牌",0,1.29199801032306e-05
"国际期货",0,1.9379970154846e-05
"国际石油",0,1.29199801032306e-05
"国际事务",0,1.29199801032306e-05
"国际视野",0,1.29199801032306e-05
"国际协会",0,6.45999005161532e-06
"国际刑警组织",0,6.45999005161532e-06
"国际争端",0,6.45999005161532e-06
"国际主义",0,6.45999005161532e-06
"国家博物馆",0,1.29199801032306e-05
"国家工商",0,6.45999005161532e-06
"国家机关",0,2.58399602064613e-05
"国家文物局",0,6.45999005161532e-06
"国家拥有",0,6.45999005161532e-06
"国家元首",0,6.45999005161532e-06
"国家知识产权局",0,6.45999005161532e-06
"国家主义",0,6.45999005161532e-06
"国金证券",0,1.29199801032306e-05
"国君",0,6.45999005161532e-06
"国开",0,1.29199801032306e-05
"国开债",0,3.22999502580766e-05
"国力",0,6.45999005161532e-06
"国联",0,3.87599403096919e-05
"国联安基金",0,6.45999005161532e-06
"国民经济",0,6.45999005161532e-06
"国民收入",0,6.45999005161532e-06
"国内贷款",0,1.29199801032306e-05
"国内股市",0,6.45999005161532e-06
"国内汽车",0,6.45999005161532e-06
"国企",0,0.000219639661754921
"国情咨文",0,6.45999005161532e-06
"国事访问",0,6.45999005161532e-06
"国台",0,6.45999005161532e-06
"国泰君安",0,6.45999005161532e-06
"国王",0,6.45999005161532e-06
"国文",0,6.45999005161532e-06
"国务院发展研究中心",0,6.45999005161532e-06
"国务院新闻办公室",0,6.45999005161532e-06
"国有土地",0,1.9379970154846e-05
"国与国",0,1.9379970154846e-05
"国之",0,6.45999005161532e-06
"果实",0,6.45999005161532e-06
"果汁",0,3.22999502580766e-05
"裹足不前",0,6.45999005161532e-06
"过半数",0,6.45999005161532e-06
"过不去",0,6.45999005161532e-06
"过从甚密",0,6.45999005161532e-06
"过得",0,2.58399602064613e-05
"过的",0,6.45999005161532e-06
"过低",0,6.45999005161532e-06
"过点",0,6.45999005161532e-06
"过渡",0,4.52199303613072e-05
"过节",0,6.45999005161532e-06
"过快上涨",0,6.45999005161532e-06
"过来",0,5.16799204129226e-05
"过冷",0,6.45999005161532e-06
"过了",0,6.45999005161532e-06
"过美中",0,6.45999005161532e-06
"过年",0,6.45999005161532e-06
"过强",0,6.45999005161532e-06
"过人",0,1.29199801032306e-05
"过少",0,6.45999005161532e-06
"过头",0,6.45999005161532e-06
"过因",0,6.45999005161532e-06
"哈尔",0,6.45999005161532e-06
"哈尔滨",0,6.45999005161532e-06
"哈佛",0,6.45999005161532e-06
"哈姆雷特",0,6.45999005161532e-06
"孩子",0,6.45999005161532e-06
"海岸线",0,6.45999005161532e-06
"海德公园",0,6.45999005161532e-06
"海底",0,6.45999005161532e-06
"海尔",0,6.45999005161532e-06
"海港",0,6.45999005161532e-06
"海关总署",0,6.45999005161532e-06
"海康",0,6.45999005161532e-06
"海浪般",0,6.45999005161532e-06
"海内外",0,1.29199801032306e-05
"海市蜃楼",0,6.45999005161532e-06
"海外版",0,6.45999005161532e-06
"海外并购",0,1.29199801032306e-05
"海外扩张",0,6.45999005161532e-06
"海威",0,1.9379970154846e-05
"海啸",0,1.29199801032306e-05
"海盐",0,6.45999005161532e-06
"海洋",0,6.45999005161532e-06
"韩小红",0,6.45999005161532e-06
"韩永先",0,6.45999005161532e-06
"韩元",0,6.45999005161532e-06
"含税",0,1.29199801032306e-05
"含糖",0,6.45999005161532e-06
"寒冬",0,6.45999005161532e-06
"寒风",0,6.45999005161532e-06
"函中",0,6.45999005161532e-06
"喊出",0,1.9379970154846e-05
"汗青",0,6.45999005161532e-06
"汗水",0,6.45999005161532e-06
"汉堡",0,1.29199801032306e-05
"汉语",0,6.45999005161532e-06
"汉族",0,1.29199801032306e-05
"夯实",0,3.87599403096919e-05
"杭深",0,6.45999005161532e-06
"杭州市",0,1.29199801032306e-05
"航空港",0,6.45999005161532e-06
"航母",0,1.29199801032306e-05
"航天员",0,6.45999005161532e-06
"航行",0,6.45999005161532e-06
"嚎叫",0,6.45999005161532e-06
"毫不留情",0,1.9379970154846e-05
"毫无顾忌",0,6.45999005161532e-06
"毫无关系",0,6.45999005161532e-06
"毫无效果",0,6.45999005161532e-06
"毫无意义",0,6.45999005161532e-06
"郝一萍",0,6.45999005161532e-06
"好处费",0,4.52199303613072e-05
"好大",0,6.45999005161532e-06
"好歹",0,6.45999005161532e-06
"好得多",0,6.45999005161532e-06
"好感",0,6.45999005161532e-06
"好好",0,1.29199801032306e-05
"好几百",0,6.45999005161532e-06
"好几个",0,6.45999005161532e-06
"好景不长",0,5.16799204129226e-05
"好莱坞",0,6.45999005161532e-06
"好礼",0,6.45999005161532e-06
"好吗",0,6.45999005161532e-06
"好米",0,6.45999005161532e-06
"好评",0,6.45999005161532e-06
"好人",0,6.45999005161532e-06
"好人家",0,6.45999005161532e-06
"好时节",0,6.45999005161532e-06
"好使",0,6.45999005161532e-06
"好手",0,6.45999005161532e-06
"好算",0,6.45999005161532e-06
"好太多",0,6.45999005161532e-06
"好听",0,6.45999005161532e-06
"好头",0,6.45999005161532e-06
"好戏",0,1.29199801032306e-05
"好性",0,6.45999005161532e-06
"耗费",0,1.29199801032306e-05
"耗煤",0,1.29199801032306e-05
"号称",0,6.45999005161532e-06
"号荣",0,1.29199801032306e-05
"号线",0,1.29199801032306e-05
"号召",0,1.29199801032306e-05
"浩繁",0,6.45999005161532e-06
"浩劫",0,6.45999005161532e-06
"荷等",0,6.45999005161532e-06
"荷尔蒙",0,1.29199801032306e-05
"核磁共振",0,6.45999005161532e-06
"核化",0,6.45999005161532e-06
"核算",0,6.45999005161532e-06
"核心技术",0,6.45999005161532e-06
"核心人物",0,1.29199801032306e-05
"禾念",0,6.45999005161532e-06
"禾念以",0,6.45999005161532e-06
"和蔼",0,6.45999005161532e-06
"和倍",0,6.45999005161532e-06
"和布",0,6.45999005161532e-06
"和缓",0,6.45999005161532e-06
"和俊龙",0,6.45999005161532e-06
"和卡",0,6.45999005161532e-06
"和龙",0,6.45999005161532e-06
"和年",0,6.45999005161532e-06
"和盘托出",0,6.45999005161532e-06
"和善",0,1.29199801032306e-05
"和谈",0,1.9379970154846e-05
"和物",0,6.45999005161532e-06
"和约",0,2.58399602064613e-05
"何尝",0,6.45999005161532e-06
"何愁",0,6.45999005161532e-06
"何而生",0,6.45999005161532e-06
"何去何从",0,6.45999005161532e-06
"何志毅",0,6.45999005161532e-06
"合成",0,1.9379970154846e-05
"合法性",0,6.45999005161532e-06
"合肥",0,6.45999005161532e-06
"合格",0,6.45999005161532e-06
"合规性",0,6.45999005161532e-06
"合理性",0,6.45999005161532e-06
"合谋",0,6.45999005161532e-06
"合情合理",0,1.29199801032306e-05
"合影",0,6.45999005161532e-06
"合则两利",0,6.45999005161532e-06
"合作伙伴",0,3.22999502580766e-05
"合作社",0,2.58399602064613e-05
"合作项目",0,6.45999005161532e-06
"盒子",0,6.45999005161532e-06
"河道",0,6.45999005161532e-06
"河南省",0,6.45999005161532e-06
"河砂",0,6.45999005161532e-06
"赫尔",0,6.45999005161532e-06
"赫尔辛基",0,6.45999005161532e-06
"赫赫的",0,6.45999005161532e-06
"黑暗",0,3.87599403096919e-05
"黑板",0,6.45999005161532e-06
"黑吃黑",0,6.45999005161532e-06
"黑客",0,1.29199801032306e-05
"黑猫",0,6.45999005161532e-06
"黑色金属",0,1.9379970154846e-05
"黑色星期五",0,6.45999005161532e-06
"黑社会",0,6.45999005161532e-06
"黑土地",0,6.45999005161532e-06
"痕迹",0,1.29199801032306e-05
"很沉",0,6.45999005161532e-06
"很烦",0,6.45999005161532e-06
"很贵",0,6.45999005161532e-06
"很欢",0,6.45999005161532e-06
"很慢",0,1.29199801032306e-05
"很强",0,6.45999005161532e-05
"很深",0,1.29199801032306e-05
"很顺",0,6.45999005161532e-06
"很远",0,1.29199801032306e-05
"狠话",0,6.45999005161532e-06
"狠劲",0,1.29199801032306e-05
"狠批",0,6.45999005161532e-06
"狠人",0,6.45999005161532e-06
"亨利",0,6.45999005161532e-06
"横空出世",0,6.45999005161532e-06
"横生",0,6.45999005161532e-06
"横线",0,3.22999502580766e-05
"横遭",0,6.45999005161532e-06
"恒等",0,6.45999005161532e-06
"恒瑞医药",0,6.45999005161532e-06
"恒生指数",0,2.58399602064613e-05
"恒向",0,6.45999005161532e-06
"恒韵",0,6.45999005161532e-06
"恒指",0,6.45999005161532e-06
"轰鸣声",0,6.45999005161532e-06
"轰炸机",0,6.45999005161532e-06
"鸿沟",0,1.29199801032306e-05
"洪都拉斯",0,6.45999005161532e-06
"洪宇涵",0,6.45999005161532e-06
"洪灾",0,1.29199801032306e-05
"宏观政策",0,1.29199801032306e-05
"宏盛",0,1.29199801032306e-05
"宏伟",0,1.9379970154846e-05
"红尘",0,6.45999005161532e-06
"红罐",0,6.45999005161532e-06
"红海",0,6.45999005161532e-06
"红利",0,7.10598905677685e-05
"红楼梦",0,3.22999502580766e-05
"红皮书",0,6.45999005161532e-06
"红旗",0,6.45999005161532e-06
"红三兵",0,6.45999005161532e-06
"红杉",0,6.45999005161532e-06
"红杉资本",0,6.45999005161532e-06
"侯斯顿",0,6.45999005161532e-06
"厚薄",0,6.45999005161532e-06
"厚度",0,6.45999005161532e-06
"厚实",0,1.9379970154846e-05
"后触",0,6.45999005161532e-06
"后盾",0,6.45999005161532e-06
"后方",0,6.45999005161532e-06
"后继者",0,6.45999005161532e-06
"后劲",0,6.45999005161532e-06
"后怕",0,1.29199801032306e-05
"后起之秀",0,6.45999005161532e-06
"后勤",0,6.45999005161532e-06
"后人",0,6.45999005161532e-06
"后世",0,3.22999502580766e-05
"后市行情",0,6.45999005161532e-06
"后市走势",0,1.9379970154846e-05
"后素",0,6.45999005161532e-06
"后台",0,1.29199801032306e-05
"后五",0,6.45999005161532e-06
"后鹰",0,6.45999005161532e-06
"后院",0,6.45999005161532e-06
"后站",0,6.45999005161532e-06
"后知后觉",0,6.45999005161532e-06
"后主",0,6.45999005161532e-06
"呼唤",0,6.45999005161532e-06
"呼死你",0,1.29199801032306e-05
"呼吸",0,6.45999005161532e-06
"呼吸系统",0,6.45999005161532e-06
"忽略不计",0,6.45999005161532e-06
"忽然",0,6.45999005161532e-06
"胡佛",0,5.81399104645379e-05
"胡某",0,1.29199801032306e-05
"胡俞越",0,6.45999005161532e-06
"湖北省",0,6.45999005161532e-06
"湖南",0,6.45999005161532e-06
"湖南省",0,6.45999005161532e-06
"虎胆",0,6.45999005161532e-06
"护理",0,6.45999005161532e-05
"护士",0,1.9379970154846e-05
"互补",0,1.29199801032306e-05
"互补性",0,6.45999005161532e-06
"互不",0,6.45999005161532e-06
"互不相让",0,6.45999005161532e-06
"互扯",0,6.45999005161532e-06
"互动",0,2.58399602064613e-05
"互访",0,6.45999005161532e-06
"互惠",0,2.58399602064613e-05
"互鉴",0,6.45999005161532e-06
"互金",0,1.9379970154846e-05
"互联",0,3.87599403096919e-05
"互联网公司",0,1.29199801032306e-05
"互相促进",0,6.45999005161532e-06
"互学",0,6.45999005161532e-06
"互有",0,6.45999005161532e-06
"沪深",0,6.45999005161532e-06
"沪政",0,6.45999005161532e-06
"户户",0,6.45999005161532e-06
"户外",0,6.45999005161532e-06
"户外运动",0,6.45999005161532e-06
"花大钱",0,6.45999005161532e-06
"花费",0,1.9379970154846e-05
"花高",0,6.45999005161532e-06
"花钱",0,6.45999005161532e-06
"花蕊",0,6.45999005161532e-06
"花哨",0,6.45999005161532e-06
"花生",0,1.9379970154846e-05
"花式",0,1.29199801032306e-05
"花天酒地",0,6.45999005161532e-06
"花园",0,3.87599403096919e-05
"哗然",0,1.29199801032306e-05
"华宝",0,6.45999005161532e-06
"华彩",0,6.45999005161532e-06
"华大",0,6.45999005161532e-06
"华大基因",0,1.29199801032306e-05
"华尔街日报",0,8.39798706709992e-05
"华夫饼",0,6.45999005161532e-06
"华丽",0,6.45999005161532e-06
"华南",0,6.45999005161532e-06
"华融",0,6.45999005161532e-06
"华润",0,6.45999005161532e-06
"华商",0,6.45999005161532e-06
"华泰证券",0,6.45999005161532e-06
"华亭",0,6.45999005161532e-06
"华为",0,5.81399104645379e-05
"华兴",0,1.9379970154846e-05
"华业",0,6.45999005161532e-06
"华裔",0,6.45999005161532e-06
"华泽",0,1.29199801032306e-05
"华泽家",0,6.45999005161532e-06
"华资",0,6.45999005161532e-06
"滑板",0,1.29199801032306e-05
"滑落",0,1.9379970154846e-05
"滑铁卢",0,1.29199801032306e-05
"滑雪",0,6.45999005161532e-06
"画出",0,6.45999005161532e-06
"画卷",0,6.45999005161532e-06
"划等号",0,1.29199801032306e-05
"划定",0,6.45999005161532e-06
"划归",0,6.45999005161532e-06
"划转",0,6.45999005161532e-06
"化成",0,6.45999005161532e-06
"化等",0,6.45999005161532e-06
"化而",0,6.45999005161532e-06
"化工品",0,6.45999005161532e-06
"化合物",0,1.29199801032306e-05
"化名",0,4.52199303613072e-05
"化为泡影",0,6.45999005161532e-06
"化学武器",0,6.45999005161532e-06
"化妆品",0,1.29199801032306e-05
"话术",0,1.29199801032306e-05
"话虽如此",0,3.87599403096919e-05
"话音刚落",0,6.45999005161532e-06
"话语权",0,8.39798706709992e-05
"怀抱",0,6.45999005161532e-06
"怀念",0,6.45999005161532e-06
"怀有",0,6.45999005161532e-06
"怀着",0,6.45999005161532e-06
"淮河",0,6.45999005161532e-06
"坏事",0,6.45999005161532e-06
"坏小孩",0,1.29199801032306e-05
"坏债",0,6.45999005161532e-06
"欢歌笑语",0,6.45999005161532e-06
"欢呼声",0,6.45999005161532e-06
"欢庆",0,6.45999005161532e-06
"欢喜",0,6.45999005161532e-06
"欢笑",0,6.45999005161532e-06
"欢心",0,6.45999005161532e-06
"欢迎词",0,1.29199801032306e-05
"环境保护",0,3.22999502580766e-05
"环境污染",0,6.45999005161532e-06
"环球财经",0,1.29199801032306e-05
"环绕",0,6.45999005161532e-06
"环伺",0,6.45999005161532e-06
